enrollment_id,student_age,study_hours_per_week,completion_time_days,avg_score,weekday,course_category,plan_type,completed,satisfaction
5455,25.0,8.34,46.3,88.59,2,Marketing,Paid,0,7
5456,31.0,5.25,51.09,86.81,0,Design,Free,1,8
5457,19.0,4.67,44.17,98.74,5,Programming,Free,0,8
5458,32.0,2.42,57.49,65.4,6,Business,Free,1,9
5459,21.0,8.29,49.69,76.47,0,Programming,Paid,0,7
5460,32.0,5.7,65.88,63.85,3,Programming,Free,1,10
5461,48.0,6.4,58.51,49.27,2,Business,Free,0,6
5462,23.0,4.12,47.92,66.92,5,Programming,Free,1,8
5463,47.0,4.9,58.18,48.07,5,Programming,Paid,0,6
5464,30.0,3.74,62.28,65.27,1,Business,Free,1,7
5465,22.0,14.14,37.2,54.38,6,Programming,Paid,1,9
5466,21.0,3.97,48.17,79.83,0,Business,Paid,1,8
5467,44.0,2.38,57.5,62.44,5,Business,Free,1,6
5468,30.0,3.43,66.7,46.58,5,Programming,Free,0,5
5469,23.0,3.99,41.69,86.66,1,Design,Paid,1,10
5470,26.0,8.94,47.46,64.75,4,Programming,Paid,1,6
5471,30.0,2.2,62.5,66.25,1,Business,Free,0,7
5472,27.0,3.15,60.68,56.27,1,Programming,Free,1,8
5473,29.0,4.42,44.42,84.57,0,Marketing,Free,0,5
5474,39.0,7.18,55.38,71.25,5,Programming,Free,0,6
5475,19.0,5.59,47.21,64.26,5,Business,Free,1,9
5476,32.0,8.4,56.8,45.03,3,Programming,Free,0,5
5477,26.0,4.74,49.59,98.13,5,Programming,Free,1,9
5478,24.0,4.63,46.54,97.79,2,Design,Paid,1,10
5479,35.0,7.45,48.65,92.43,3,Design,Paid,0,7
5480,17.0,2.74,52.97,69.12,5,Marketing,Paid,0,5
5481,16.0,1.88,59.42,61.99,3,Programming,Free,0,5
5482,29.0,6.29,47.91,72.81,4,Programming,Free,1,5
5483,26.0,4.46,79.89,57.27,1,Programming,Free,0,6
5484,18.0,7.82,54.8,60.13,3,Programming,Paid,0,6
5485,16.0,2.76,57.36,87.81,5,Marketing,Free,0,5
5486,41.0,7.23,52.84,71.92,5,Marketing,Free,0,6
5487,30.0,6.85,52.74,64.74,2,Marketing,Paid,1,7
5488,27.0,5.0,56.1,83.43,3,Programming,Paid,1,9
5489,42.0,4.45,45.1,68.26,4,Design,Free,0,5
5490,34.0,5.93,59.99,53.23,6,Business,Paid,0,6
5491,39.0,2.76,67.46,54.38,5,Programming,Free,1,8
5492,19.0,3.41,65.75,65.32,5,Business,Free,0,8
5493,18.0,4.71,47.98,70.64,5,Programming,Free,0,6
5494,31.0,3.35,51.62,70.06,2,Programming,Free,1,9
5495,30.0,2.62,46.84,89.39,2,Marketing,Paid,1,10
5496,36.0,4.63,60.14,65.16,3,Programming,Free,0,6
5497,16.0,5.91,56.55,67.61,2,Marketing,Free,0,3
5498,32.0,8.2,35.83,86.94,6,Programming,Paid,1,9
5499,34.0,5.15,62.25,79.74,6,Programming,Free,1,7
5500,34.0,5.86,55.92,65.44,6,Programming,Free,1,10
5501,24.0,6.32,51.82,71.5,4,Programming,Free,1,7
5502,31.0,4.2,55.28,69.25,1,Design,Free,0,4
5503,22.0,1.56,73.23,54.05,1,Programming,Free,1,4
5504,25.0,6.83,44.0,95.17,1,Business,Free,0,5
5505,20.0,3.39,69.1,70.81,4,Marketing,Paid,1,9
5506,22.0,2.44,52.31,71.54,2,Programming,Free,0,7
5507,25.0,2.47,57.86,49.82,4,Programming,Free,0,4
5508,24.0,12.4,29.8,81.36,6,Design,Free,1,9
5509,22.0,6.18,58.12,61.74,2,Business,Paid,0,6
5510,18.0,2.54,50.07,90.78,6,Design,Free,0,5
5511,41.0,2.98,59.72,89.57,3,Programming,Free,0,6
5512,23.0,5.07,47.2,83.66,5,Design,Paid,1,10
5513,29.0,5.18,58.79,75.15,0,Design,Free,0,6
5514,16.0,4.6,51.88,65.75,1,Programming,Free,0,4
5515,37.0,2.67,67.62,67.43,6,Programming,Free,1,8
5516,28.0,4.68,61.04,76.8,6,Marketing,Free,0,6
5517,24.0,3.85,52.56,73.08,3,Programming,Paid,0,6
5518,24.0,6.5,50.71,79.78,0,Programming,Free,1,9
5519,33.0,4.16,62.51,56.98,0,Programming,Free,0,3
5520,16.0,2.88,55.52,89.28,2,Design,Free,0,6
5521,21.0,5.53,61.12,69.77,6,Design,Free,0,6
5522,26.0,4.82,64.57,59.05,2,Programming,Free,0,4
5523,26.0,4.09,55.52,81.63,6,Design,Paid,1,7
5524,45.0,5.63,55.1,75.69,3,Business,Free,0,7
5525,25.0,6.73,49.67,51.16,0,Programming,Paid,0,8
5526,34.0,8.71,45.58,71.45,3,Marketing,Paid,0,8
5527,40.0,5.58,56.44,41.94,2,Programming,Free,0,4
5528,32.0,4.6,57.41,63.89,1,Programming,Paid,0,7
5529,22.0,2.37,67.04,69.86,4,Marketing,Paid,1,9
5530,18.0,4.41,54.26,74.27,1,Business,Free,0,4
5531,32.0,4.73,44.07,58.55,6,Programming,Free,1,8
5532,39.0,4.15,51.24,66.71,5,Marketing,Free,0,6
5533,31.0,1.05,60.71,87.04,5,Design,Free,0,7
5534,36.0,6.88,37.76,96.77,0,Programming,Paid,0,6
5535,45.0,2.69,67.48,60.87,6,Business,Free,1,9
5536,33.0,5.52,41.84,82.21,3,Business,Free,0,6
5537,19.0,8.72,47.68,72.65,5,Programming,Free,1,10
5538,27.0,3.62,66.47,51.87,1,Business,Free,1,8
5539,37.0,6.17,59.29,62.51,5,Programming,Paid,0,7
5540,25.0,5.14,62.28,35.67,2,Programming,Paid,1,7
5541,38.0,,52.59,79.9,4,Marketing,Paid,1,7
5542,27.0,4.25,67.56,63.23,1,Design,Free,0,7
5543,29.0,3.21,42.93,75.34,6,Design,Free,1,9
5544,25.0,3.37,47.9,100.0,4,Design,Paid,0,7
5545,28.0,8.3,29.43,89.93,3,Design,Free,0,5
5546,28.0,6.17,49.28,62.8,3,Programming,Paid,1,9
5547,16.0,5.89,50.7,61.91,0,Marketing,Free,0,4
5548,24.0,4.85,49.1,85.22,2,Business,Free,1,8
5549,18.0,6.29,57.44,59.95,5,Business,Free,0,6
5550,24.0,3.39,57.2,87.91,5,Design,Paid,0,8
5551,21.0,4.21,47.32,100.0,6,Programming,Free,1,8
5552,34.0,6.36,52.01,80.11,0,Programming,Paid,0,9
5553,34.0,7.26,38.78,82.21,1,Programming,Free,0,7
5554,31.0,13.5,38.35,80.82,5,Programming,Free,0,5
5555,18.0,6.09,32.72,68.87,2,Business,Paid,1,7
5556,26.0,3.01,66.1,75.55,1,Marketing,Free,1,9
5557,18.0,2.37,73.09,56.52,1,Programming,Free,0,5
5558,26.0,3.37,56.47,87.48,6,Programming,Paid,0,6
5559,32.0,3.58,73.43,63.06,6,Business,Paid,1,9
5560,34.0,1.1,50.01,76.41,0,Programming,Free,0,7
5561,30.0,3.74,55.52,88.38,5,Marketing,Paid,0,8
5562,36.0,5.6,56.76,62.1,3,Programming,Free,1,8
5563,29.0,4.2,61.45,59.35,5,Programming,Free,0,3
5564,25.0,3.61,51.99,65.96,4,Programming,Free,1,9
5565,33.0,1.95,65.98,63.13,4,Marketing,Free,0,4
5566,33.0,6.51,53.31,69.88,4,Programming,Free,1,8
5567,23.0,5.11,53.3,60.91,5,Business,Free,0,5
5568,30.0,5.04,56.85,61.87,5,Programming,Paid,1,10
5569,25.0,1.51,52.69,74.56,3,Programming,Free,0,8
5570,16.0,3.25,52.83,78.98,0,Marketing,Free,1,7
5571,30.0,6.16,58.24,68.48,0,Programming,Paid,0,5
5572,18.0,5.0,66.6,52.24,2,Programming,Paid,1,7
5573,29.0,,54.89,85.71,3,Design,Free,1,8
5574,16.0,6.9,55.46,71.79,6,Marketing,Paid,0,6
5575,22.0,5.43,50.03,96.75,0,Programming,Paid,1,8
5576,24.0,5.43,50.95,66.41,6,Programming,Free,0,5
5577,35.0,2.77,60.07,73.93,0,Marketing,Free,0,6
5578,23.0,2.34,68.19,66.25,3,Business,Free,0,5
5579,19.0,6.28,40.24,79.06,2,Marketing,Paid,1,8
5580,30.0,5.51,34.57,100.0,3,Business,Free,0,6
5581,25.0,5.12,46.59,67.16,0,Business,Free,0,5
5582,33.0,5.38,35.68,90.76,5,Design,Paid,0,7
5583,20.0,3.5,51.81,69.09,0,Programming,Free,0,6
5584,28.0,4.46,47.67,83.91,5,Business,Free,0,4
5585,44.0,6.01,67.04,53.75,3,Business,Paid,0,6
5586,25.0,6.18,39.86,96.92,6,Marketing,Paid,1,9
5587,28.0,16.38,16.37,81.41,6,Design,Paid,0,5
5588,16.0,2.68,62.42,64.79,5,Programming,Free,0,5
5589,21.0,17.32,21.7,83.03,3,Design,Free,0,7
5590,30.0,2.3,54.84,72.58,2,Business,Free,0,7
5591,25.0,4.82,53.98,62.52,4,Design,Free,1,8
5592,31.0,2.37,75.67,44.34,4,Business,Free,0,4
5593,30.0,5.82,35.05,96.26,5,Design,Paid,1,8
5594,18.0,7.89,38.38,69.33,3,Programming,Paid,0,5
5595,34.0,4.12,59.98,67.87,3,Design,Free,0,6
5596,18.0,6.28,49.71,65.11,0,Business,Free,1,8
5597,22.0,3.35,61.19,87.88,1,Marketing,Free,0,5
5598,29.0,1.61,61.35,69.1,5,Design,Free,0,7
5599,38.0,6.72,45.06,84.44,6,Design,Paid,1,9
5600,20.0,4.11,60.95,70.65,4,Design,Free,1,5
5601,28.0,4.08,48.08,65.45,2,Design,Paid,1,9
5602,28.0,3.37,57.02,78.82,0,Programming,Free,0,7
5603,32.0,4.87,47.66,84.08,0,Marketing,Free,1,8
5604,35.0,3.51,64.16,69.37,4,Marketing,Paid,1,9
5605,24.0,4.8,49.79,73.62,4,Design,Free,1,8
5606,34.0,6.92,49.6,74.97,1,Design,Free,0,6
5607,36.0,10.25,39.63,73.34,1,Programming,Free,1,8
5608,39.0,7.63,42.89,93.71,0,Design,Free,1,8
5609,31.0,4.36,54.14,70.76,4,Design,Free,0,5
5610,28.0,4.55,57.98,67.37,4,Business,Free,1,9
5611,24.0,3.39,70.0,65.9,2,Programming,Free,0,7
5612,17.0,3.29,59.82,60.64,5,Business,Free,0,5
5613,25.0,6.0,62.65,47.33,5,Programming,Free,1,6
5614,28.0,4.41,67.25,76.47,3,Business,Paid,0,5
5615,26.0,5.98,50.9,80.8,1,Business,Paid,1,9
5616,31.0,2.63,45.8,68.03,0,Programming,Free,0,6
5617,17.0,7.51,43.8,73.37,5,Design,Free,0,6
5618,26.0,3.51,53.67,61.11,4,Business,Free,0,6
5619,41.0,6.62,55.14,73.78,2,Business,Free,1,7
5620,34.0,2.95,58.43,70.04,0,Programming,Free,0,3
5621,31.0,3.61,59.48,82.75,5,Design,Paid,1,8
5622,30.0,7.37,52.3,71.88,6,Programming,Free,0,8
5623,24.0,3.06,60.55,75.33,3,Business,Free,0,6
5624,16.0,,45.83,89.51,1,Business,Paid,1,10
5625,30.0,3.17,58.45,78.87,4,Programming,Paid,1,10
5626,16.0,5.96,58.39,76.29,6,Business,Free,0,5
5627,25.0,5.71,50.61,51.83,4,Business,Free,1,8
5628,27.0,3.6,49.87,86.59,0,Business,Paid,0,7
5629,24.0,3.05,62.87,64.43,1,Programming,Free,1,7
5630,42.0,6.86,49.96,72.95,0,Programming,Paid,0,7
5631,40.0,9.16,55.62,65.27,2,Design,Paid,1,10
5632,34.0,3.93,53.15,93.08,3,Programming,Free,0,5
5633,21.0,5.2,63.76,49.26,3,Design,Free,1,5
5634,40.0,6.01,51.63,85.86,5,Programming,Free,0,6
5635,31.0,10.69,45.48,73.1,0,Programming,Free,0,5
5636,20.0,2.41,67.43,50.04,6,Business,Free,0,5
5637,27.0,3.75,45.87,96.44,1,Programming,Paid,0,6
5638,34.0,4.04,58.83,80.65,3,Business,Paid,0,7
5639,23.0,7.36,54.05,43.7,1,Programming,Paid,1,10
5640,28.0,,53.78,73.78,2,Design,Paid,0,6
5641,29.0,5.83,41.06,83.35,5,Design,Paid,1,7
5642,19.0,4.28,53.53,89.85,0,Business,Free,0,6
5643,25.0,4.06,65.19,66.5,3,Business,Free,0,6
5644,20.0,,62.33,36.24,4,Programming,Free,0,5
5645,33.0,6.45,44.42,87.05,3,Business,Free,1,9
5646,21.0,2.62,55.46,73.98,2,Programming,Free,0,5
5647,29.0,3.79,70.03,51.67,2,Design,Free,0,5
5648,17.0,,68.09,72.11,6,Programming,Free,1,7
5649,19.0,,49.78,78.49,1,Design,Free,0,6
5650,19.0,4.64,37.41,68.1,3,Programming,Paid,0,7
5651,25.0,6.56,60.15,63.81,2,Marketing,Free,0,5
5652,28.0,4.05,57.6,67.9,5,Design,Free,1,9
5653,30.0,3.32,58.23,70.75,5,Design,Free,0,4
5654,16.0,3.63,62.51,72.26,5,Programming,Free,0,6
5655,26.0,8.81,41.32,77.46,0,Programming,Free,1,9
5656,22.0,2.0,67.04,42.23,0,Programming,Free,0,4
5657,31.0,3.06,54.82,75.19,2,Marketing,Free,0,4
5658,25.0,5.15,53.48,80.37,3,Business,Paid,1,7
5659,26.0,3.05,64.05,70.03,0,Programming,Free,0,6
5660,22.0,6.32,61.2,70.55,6,Business,Paid,1,10
5661,39.0,4.94,49.28,92.2,6,Design,Paid,1,8
5662,18.0,4.55,49.68,84.13,2,Programming,Free,1,9
5663,24.0,4.28,61.28,70.34,5,Design,Free,1,5
5664,28.0,3.87,52.21,67.0,3,Programming,Free,1,8
5665,25.0,2.84,63.83,81.26,4,Programming,Paid,0,5
5666,22.0,5.49,48.0,89.11,6,Business,Paid,1,9
5667,16.0,2.29,61.82,62.21,0,Programming,Paid,0,6
5668,22.0,3.75,53.01,65.51,1,Marketing,Paid,0,4
5669,20.0,5.05,56.74,74.02,2,Business,Free,1,10
5670,39.0,8.66,47.34,62.64,6,Business,Paid,1,8
5671,43.0,11.67,46.4,49.61,4,Business,Free,0,6
5672,27.0,3.34,50.26,63.89,2,Marketing,Free,0,7
5673,17.0,2.75,55.79,73.01,0,Programming,Free,0,6
5674,32.0,,39.75,93.54,4,Design,Paid,1,8
5675,20.0,9.41,48.39,66.91,1,Design,Free,0,6
5676,23.0,,45.7,71.2,2,Marketing,Free,0,3
5677,23.0,2.55,44.04,69.87,6,Programming,Free,0,5
5678,23.0,4.76,52.01,71.51,3,Design,Paid,1,10
5679,25.0,5.95,46.13,63.0,0,Business,Free,1,6
5680,18.0,6.13,45.05,72.02,0,Programming,Free,0,5
5681,22.0,5.29,63.41,59.93,2,Marketing,Free,1,10
5682,34.0,3.31,52.01,58.79,0,Programming,Free,0,5
5683,27.0,6.59,52.92,69.57,3,Programming,Paid,0,5
5684,28.0,7.7,41.59,81.22,2,Design,Paid,1,9
5685,16.0,3.33,56.48,62.85,6,Design,Paid,1,8
5686,34.0,9.22,39.19,70.43,2,Programming,Paid,0,3
5687,22.0,6.34,59.59,52.51,1,Programming,Free,1,6
5688,35.0,2.9,65.28,59.79,4,Programming,Free,0,8
5689,28.0,6.15,38.23,79.67,4,Business,Free,1,8
5690,23.0,7.31,54.32,75.72,0,Marketing,Paid,1,10
5691,16.0,5.95,38.05,90.69,0,Design,Free,0,5
5692,42.0,10.3,44.78,71.13,1,Programming,Paid,1,9
5693,33.0,4.04,44.74,83.68,5,Design,Free,0,6
5694,33.0,4.71,48.59,80.85,1,Marketing,Free,0,5
5695,40.0,1.24,54.8,70.85,6,Business,Free,0,6
5696,29.0,8.38,48.72,56.21,3,Programming,Paid,0,5
5697,36.0,8.02,46.39,70.74,6,Programming,Paid,1,10
5698,24.0,7.46,43.27,66.91,1,Marketing,Free,0,6
5699,32.0,3.33,59.89,70.5,2,Marketing,Paid,1,9
5700,23.0,,49.61,73.87,0,Programming,Paid,0,7
5701,23.0,6.41,72.87,55.05,5,Business,Free,0,5
5702,28.0,3.78,65.73,61.51,4,Programming,Paid,0,4
5703,18.0,6.52,63.16,55.86,0,Programming,Free,1,6
5704,29.0,4.99,44.54,68.2,5,Business,Free,1,8
5705,25.0,1.89,50.88,66.32,6,Design,Free,0,5
5706,16.0,5.28,53.16,66.98,4,Design,Free,0,6
5707,24.0,2.87,68.53,73.92,5,Marketing,Free,0,6
5708,25.0,1.91,77.51,66.1,1,Business,Free,1,7
5709,33.0,4.78,51.54,68.06,3,Programming,Free,0,4
5710,29.0,4.92,53.7,62.73,5,Business,Paid,0,7
5711,37.0,7.63,54.82,61.89,4,Business,Free,1,8
5712,31.0,4.4,46.09,94.41,4,Design,Free,0,5
5713,23.0,5.76,53.48,65.18,5,Marketing,Free,0,4
5714,27.0,5.1,65.85,47.83,4,Business,Free,0,4
5715,25.0,8.03,61.99,76.11,0,Programming,Paid,1,9
5716,30.0,3.4,68.12,63.5,1,Programming,Paid,1,10
5717,27.0,4.43,65.68,73.68,5,Business,Free,1,8
5718,23.0,4.76,42.02,75.56,1,Marketing,Paid,0,6
5719,27.0,5.44,58.37,74.6,4,Programming,Free,0,8
5720,30.0,5.69,47.0,70.8,3,Programming,Paid,0,6
5721,20.0,3.08,69.3,68.51,4,Business,Free,0,5
5722,29.0,3.48,61.86,81.78,1,Programming,Free,1,8
5723,16.0,8.51,60.42,41.38,2,Programming,Free,0,5
5724,35.0,1.89,60.88,58.58,4,Marketing,Free,1,9
5725,31.0,5.58,53.15,61.92,1,Business,Free,1,6
5726,38.0,7.09,52.83,54.73,2,Marketing,Free,0,6
5727,19.0,5.26,60.0,65.73,6,Business,Free,0,5
5728,35.0,12.31,42.57,65.06,1,Programming,Paid,0,6
5729,34.0,7.73,51.16,86.73,4,Marketing,Paid,1,9
5730,26.0,4.82,65.63,66.94,1,Programming,Free,0,5
5731,24.0,4.11,51.58,69.44,4,Programming,Paid,0,7
5732,19.0,4.86,58.18,68.51,0,Marketing,Free,0,5
5733,18.0,6.89,55.42,63.43,4,Business,Paid,0,6
5734,22.0,4.06,51.85,81.85,3,Marketing,Free,1,7
5735,18.0,3.63,57.38,86.52,4,Programming,Paid,1,10
5736,38.0,2.95,64.14,63.77,0,Marketing,Paid,0,8
5737,16.0,5.51,41.94,92.82,3,Business,Paid,1,10
5738,28.0,2.6,59.76,67.62,3,Business,Paid,0,6
5739,30.0,3.28,58.08,64.6,1,Marketing,Free,0,6
5740,30.0,1.7,52.94,82.73,2,Design,Paid,0,7
5741,30.0,5.9,49.5,77.18,4,Business,Free,0,6
5742,34.0,6.82,42.64,70.22,3,Business,Free,1,7
5743,24.0,5.25,56.38,71.19,4,Business,Paid,1,9
5744,28.0,9.25,48.39,84.81,6,Marketing,Free,1,10
5745,25.0,7.44,51.49,64.14,2,Business,Free,1,8
5746,36.0,6.29,56.93,71.17,6,Programming,Paid,1,8
5747,42.0,3.85,51.55,88.33,6,Programming,Free,1,8
5748,19.0,,55.77,58.46,4,Marketing,Free,0,5
5749,16.0,5.22,66.87,67.68,1,Marketing,Free,0,5
5750,31.0,4.76,34.45,87.26,2,Marketing,Paid,0,6
5751,34.0,6.49,48.36,78.34,0,Programming,Paid,1,10
5752,41.0,5.37,44.55,82.94,4,Design,Free,1,9
5753,32.0,3.66,71.68,56.45,1,Business,Free,0,8
5754,37.0,6.64,50.6,74.53,6,Business,Free,1,8
5755,39.0,4.57,71.28,68.58,4,Programming,Paid,0,7
5756,37.0,5.12,43.95,100.0,3,Business,Paid,0,8
5757,33.0,3.26,49.66,81.71,1,Programming,Paid,0,6
5758,18.0,3.59,46.02,73.78,0,Design,Free,1,9
5759,27.0,10.71,48.08,71.43,4,Programming,Free,1,9
5760,29.0,2.7,55.02,68.65,5,Programming,Free,0,7
5761,26.0,4.94,49.88,76.39,1,Programming,Free,0,8
5762,27.0,3.31,67.86,63.51,0,Marketing,Free,0,5
5763,38.0,1.5,62.91,86.02,2,Business,Free,1,7
5764,22.0,,54.37,58.59,5,Marketing,Free,0,5
5765,33.0,3.95,50.57,80.05,4,Design,Paid,0,5
5766,29.0,4.68,46.15,65.76,0,Design,Free,1,8
5767,21.0,6.33,39.76,68.51,0,Programming,Free,0,6
5768,19.0,5.63,52.14,85.87,0,Business,Paid,0,7
5769,16.0,4.7,68.3,47.45,5,Programming,Free,1,8
5770,30.0,2.74,61.92,69.14,5,Business,Free,1,9
5771,27.0,5.57,59.56,55.16,2,Business,Free,0,6
5772,21.0,3.72,53.23,69.57,4,Marketing,Free,0,5
5773,16.0,1.65,77.44,50.69,0,Programming,Free,0,2
5774,30.0,5.88,39.89,75.62,3,Design,Free,0,5
5775,26.0,6.75,50.33,62.89,1,Programming,Free,0,5
5776,22.0,7.9,46.64,76.97,5,Programming,Free,1,8
5777,20.0,10.77,36.73,84.51,3,Business,Free,1,8
5778,25.0,5.74,51.42,74.11,5,Design,Free,1,7
5779,30.0,5.11,47.35,80.83,3,Business,Free,0,5
5780,25.0,8.28,44.02,88.59,3,Programming,Paid,0,5
5781,19.0,2.72,54.74,62.82,6,Marketing,Free,1,8
5782,27.0,1.91,54.28,87.57,6,Marketing,Free,0,7
5783,34.0,3.27,59.63,73.63,3,Design,Free,1,6
5784,27.0,9.01,45.0,66.23,2,Marketing,Paid,0,6
5785,27.0,3.01,58.35,71.58,4,Programming,Free,1,9
5786,25.0,5.0,55.72,70.21,1,Business,Free,0,5
5787,21.0,5.25,47.68,57.73,2,Marketing,Free,0,6
5788,21.0,4.53,49.42,58.89,5,Business,Free,0,7
5789,16.0,2.85,51.98,93.01,6,Business,Paid,1,10
5790,35.0,4.73,49.07,76.79,2,Design,Free,1,7
5791,30.0,4.19,45.54,91.3,2,Business,Paid,1,10
5792,28.0,8.73,50.96,66.42,6,Business,Free,0,5
5793,29.0,8.45,43.64,62.38,1,Programming,Paid,1,8
5794,29.0,3.41,51.29,47.8,0,Programming,Free,1,8
5795,22.0,11.22,45.28,85.65,0,Business,Paid,0,6
5796,25.0,5.92,56.4,79.52,0,Business,Paid,1,9
5797,24.0,1.91,68.51,69.92,6,Design,Free,1,7
5798,45.0,3.91,52.21,64.18,0,Marketing,Free,1,8
5799,34.0,8.46,41.73,83.4,2,Business,Free,0,6
5800,28.0,2.8,50.95,72.23,4,Design,Free,0,3
5801,37.0,4.92,52.1,76.33,4,Design,Paid,0,6
5802,36.0,2.2,60.54,64.39,5,Business,Free,0,3
5803,17.0,2.95,52.36,70.52,6,Business,Paid,0,6
5804,25.0,3.48,56.14,83.5,2,Design,Paid,1,9
5805,27.0,2.92,59.68,63.84,1,Design,Paid,0,6
5806,31.0,3.84,65.33,75.89,0,Business,Paid,1,10
5807,25.0,8.87,42.47,81.51,6,Business,Free,0,6
5808,26.0,3.99,41.41,70.07,2,Business,Free,1,5
5809,24.0,5.77,38.21,80.65,6,Programming,Free,0,7
5810,34.0,8.28,52.95,89.75,2,Business,Paid,0,7
5811,17.0,3.08,50.61,87.04,5,Design,Paid,0,6
5812,24.0,2.79,63.76,61.55,4,Programming,Free,0,5
5813,16.0,,48.21,74.61,4,Business,Paid,0,4
5814,20.0,3.81,62.54,78.8,4,Business,Paid,1,9
5815,29.0,5.56,42.07,69.3,2,Design,Free,1,9
5816,29.0,10.78,49.95,69.47,0,Business,Paid,1,8
5817,25.0,2.11,71.49,61.24,0,Programming,Free,0,4
5818,35.0,3.45,47.96,98.52,2,Programming,Free,1,8
5819,36.0,3.71,61.66,64.75,6,Programming,Free,1,9
5820,27.0,3.2,51.09,84.69,4,Design,Free,0,7
5821,29.0,3.86,48.49,65.44,4,Business,Paid,0,7
5822,24.0,3.25,54.7,90.37,1,Marketing,Free,1,10
5823,31.0,5.03,55.62,70.84,3,Business,Paid,0,8
5824,19.0,5.46,54.17,72.64,2,Programming,Paid,0,8
5825,40.0,7.78,58.27,50.01,0,Programming,Paid,0,6
5826,35.0,4.01,49.06,81.4,4,Programming,Free,1,8
5827,19.0,6.71,54.21,85.67,2,Business,Free,0,7
5828,21.0,3.11,64.39,53.75,2,Programming,Free,0,4
5829,30.0,2.36,58.05,85.75,4,Design,Free,0,6
5830,25.0,3.54,60.88,56.29,0,Business,Free,0,5
5831,31.0,4.99,58.04,77.95,6,Business,Free,1,8
5832,24.0,5.97,54.9,64.54,1,Programming,Free,1,8
5833,38.0,7.82,42.87,84.04,4,Programming,Free,1,8
5834,27.0,4.62,61.27,73.74,5,Business,Free,0,6
5835,44.0,5.69,37.99,83.31,1,Design,Free,1,9
5836,31.0,9.38,37.29,86.85,1,Programming,Paid,0,8
5837,18.0,2.86,55.73,69.44,2,Marketing,Free,0,4
5838,42.0,4.61,54.9,77.71,5,Design,Paid,0,7
5839,35.0,14.11,38.84,62.89,4,Design,Free,0,5
5840,30.0,5.96,54.28,64.4,3,Programming,Free,0,6
5841,32.0,6.38,38.39,95.12,5,Programming,Paid,1,9
5842,19.0,7.58,44.81,81.07,3,Programming,Paid,0,8
5843,16.0,2.22,67.65,55.46,6,Programming,Free,0,5
5844,27.0,3.03,50.65,90.31,5,Design,Free,1,9
5845,37.0,2.57,63.73,77.89,1,Design,Free,1,7
5846,30.0,4.9,54.47,81.22,2,Marketing,Free,0,5
5847,39.0,4.29,52.1,81.65,0,Marketing,Paid,1,8
5848,36.0,4.23,41.05,73.04,1,Programming,Free,1,8
5849,27.0,3.53,65.51,44.03,0,Programming,Free,0,4
5850,35.0,1.95,60.38,83.18,0,Business,Free,0,4
5851,38.0,6.04,57.95,48.83,0,Marketing,Free,0,4
5852,26.0,1.83,58.68,83.17,4,Marketing,Free,0,6
5853,26.0,2.92,58.01,69.19,2,Programming,Free,1,7
5854,28.0,2.8,56.52,82.03,3,Programming,Paid,0,7
5855,16.0,2.73,67.94,69.9,5,Programming,Free,0,5
5856,29.0,4.44,56.08,82.48,5,Business,Free,0,4
5857,32.0,7.07,40.72,74.16,3,Design,Free,0,7
5858,28.0,2.01,48.75,76.81,3,Design,Free,0,6
5859,29.0,3.16,58.39,78.05,4,Design,Free,0,6
5860,27.0,1.85,61.25,90.54,2,Programming,Free,0,6
5861,16.0,3.86,42.98,81.6,3,Business,Paid,1,9
5862,39.0,5.24,57.54,56.2,2,Programming,Paid,1,7
5863,24.0,7.16,64.41,68.8,1,Business,Paid,0,8
5864,23.0,1.95,55.55,81.58,1,Business,Paid,1,9
5865,37.0,5.2,64.01,84.86,4,Business,Free,1,9
5866,34.0,2.62,58.53,59.33,5,Programming,Free,1,7
5867,29.0,2.35,47.47,95.64,2,Business,Free,0,6
5868,32.0,5.23,47.35,76.93,0,Business,Paid,0,8
5869,19.0,5.38,44.92,73.05,4,Programming,Free,1,8
5870,26.0,3.88,52.78,52.95,6,Programming,Free,0,6
5871,36.0,2.48,54.07,83.27,3,Business,Free,1,9
5872,22.0,3.88,60.41,62.65,0,Programming,Free,0,6
5873,20.0,3.66,55.58,63.05,0,Programming,Paid,1,10
5874,28.0,5.32,52.97,64.19,3,Programming,Free,0,6
5875,28.0,6.58,54.59,84.59,6,Programming,Free,0,6
5876,32.0,6.39,54.24,78.66,0,Design,Free,0,6
5877,17.0,5.02,54.58,65.22,5,Business,Paid,0,7
5878,16.0,6.72,56.22,61.64,5,Programming,Free,1,7
5879,33.0,2.56,44.27,86.51,0,Business,Free,1,9
5880,19.0,9.05,48.9,65.16,1,Programming,Free,1,10
5881,23.0,2.55,57.86,74.72,0,Programming,Free,0,6
5882,16.0,2.03,54.71,81.66,3,Programming,Paid,0,5
5883,34.0,7.5,62.01,33.39,1,Business,Free,1,7
5884,29.0,3.68,49.71,89.78,6,Marketing,Paid,1,10
5885,29.0,4.27,49.81,65.48,0,Design,Free,0,5
5886,29.0,2.55,72.18,63.67,4,Programming,Free,0,4
5887,16.0,14.68,31.74,90.47,5,Programming,Paid,1,7
5888,20.0,9.21,37.54,85.36,1,Programming,Free,1,8
5889,24.0,10.17,28.48,81.67,1,Marketing,Paid,1,10
5890,22.0,,39.12,76.74,5,Programming,Free,1,7
